lpermno,gvkey,datadate,SIC4,FF12,fyear,l1_TA,l1_lnTA,l1_RD_A,l1_ROA,l1_ROE,l1_LEVERAGE,l1_DY,l1_CPNA,l1_CEOAge,l1_CEOChair,l1_CEOTenure,l1_CEOFemale,CEOPay,lnCEOPay
12644,186139,31dec2018,2870,Chemicals and Allied Products,2018,1145.9784,7.044014,0,-.058972225,-.13237719,.50710213,.0060975607,.041492596,,,,,,
12472,186152,31dec2018,6199,Finance,2018,,,,,,,.13576367,,,,,,,
13410,186159,31dec2018,2834,"Healthcare, Medical Equipment, and Drugs",2018,394.09869,5.9766016,.11679907,.13495609,.21416181,.062528275,0,.49236351,56,0,13,0,1289.2695,14.069587
16008,186169,31dec2018,4941,Utilities,2018,217.39288,5.3817062,0,.01943684,.30625841,.48846647,.029389722,.022927543,,,,,,
12786,186180,31dec2018,1311,"Oil, Gas, and Coal Extraction and Products",2018,72.151711,4.2787709,0,.10828583,.10828583,0,.083614863,.0040959246,,,,,,
12500,186197,31dec2018,4412,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,215.68823,5.3738341,0,.016439453,.029203499,.41733998,0,.02853057,,,,,,
12683,186206,31dec2018,4610,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,7584.6064,8.933876,0,.045660425,.12752137,.50532502,.082403116,.0092661232,,,,,,
13789,186230,31dec2018,6331,Finance,2018,447.98572,6.1047611,0,-.080434732,-.42815378,.049804874,0,.13330922,,,,,,
12540,186275,31dec2018,2060,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",2018,1492.2251,7.3080235,0,.0062045753,.015588216,.50893325,0,.20153242,,,,,,
12788,186276,31dec2018,1311,"Oil, Gas, and Coal Extraction and Products",2018,2964.2107,7.9943662,0,-.069783807,-.24834357,.40180287,0,.099831507,,,,,,
12641,186278,31dec2018,7359,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,14497.158,9.581708,0,.048427314,.18320112,.621153,.0067581618,.020141408,,,,,,
12528,186279,30sep2018,6797,Finance,2018,890.91504,6.7922492,0,-.01571241,-.032745548,.50760972,.12730318,.12758347,,,,,,
12798,186288,31dec2018,4899,Telephone and Television Transmission,2018,356.81631,5.8772211,.069615856,-.050391741,-.19797993,.034849562,0,.074617475,,,,,,
12505,186289,31mar2019,6199,Finance,2018,477.40497,6.168365,0,.073912509,.13108337,.37763545,.15844028,.041174028,,,,,,
12623,186310,31dec2018,3730,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,5918.0171,8.6857567,.002667085,.075149044,.27246872,.20065893,.010691557,.12356777,57,0,7,0,5033.9023,15.431706
12514,186329,31dec2018,6726,Finance,2018,,,,,,,.10263721,,,,,,,
12516,186331,31dec2018,6726,Finance,2018,,,,,,,.077638194,,,,,,,
12523,186332,31dec2018,6726,Finance,2018,,,,,,,.089418776,,,,,,,
16602,186336,31dec2018,1389,"Oil, Gas, and Coal Extraction and Products",2018,1493.7626,7.3090534,.0039580893,.013958356,.016994571,0,0,.076180123,59,0,2,0,5496.3975,15.519604
12783,186360,31mar2019,3690,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,615.08472,6.4217601,.0079097087,.017982511,.035569157,.32760838,0,.059746165,,,,,,
12756,186363,31dec2018,6798,Finance,2018,6308.7183,8.7496881,0,.011013561,.023862965,.42392504,.060081929,.10741609,,,,,,
13860,186392,31dec2018,7996,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,1936.5693,7.5686731,0,-.097031236,-.70403457,.73944259,0,.016569475,,,,,,
12794,186435,31dec2018,6512,Finance,2018,31.963234,3.4645863,0,-.085197233,.39877635,.77182949,0,.0016876163,,,,,,
12579,186437,31dec2018,2860,Chemicals and Allied Products,2018,82.496635,4.4127574,.058321048,-.27719942,-.38768476,.15763114,0,.14945666,,,,,,
12745,186501,31mar2019,5900,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,5711.083,8.6501637,0,-.011522288,,.4366397,.14181818,.0042787534,,,,,,
12543,186556,31dec2018,6726,Finance,2018,,,,,,,.071516648,,,,,,,
12560,186557,31dec2018,6726,Finance,2018,,,,,,,.11834943,,,,,,,
12584,186591,31dec2018,6797,Finance,2018,484.60239,6.1833286,0,.044805832,.086572811,.23795792,.079391889,.26273707,,,,,,
13111,186607,31dec2018,2836,"Healthcare, Medical Equipment, and Drugs",2018,167.77031,5.1225958,.38664725,-.39818591,-.47474548,.0014997482,0,7.2176089,,,,,,
12828,186671,31dec2018,6798,Finance,2018,3518.2166,8.1657095,0,.031287614,.21437316,.80364919,.10520779,.020875536,,,,,,
12905,186773,31dec2018,3312,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,1912.7246,7.556284,0,.059414592,.28718913,.4192515,0,.061961956,58,1,8,0,1515.2294,14.231077
13003,186783,31dec2018,6798,Finance,2018,13653.57,9.5217562,0,.003433391,.0064042313,.41300273,.070603341,.0045654872,,,,,,
12684,186785,31dec2018,5812,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,1674.7069,7.4233932,0,.071609981,.26059923,.35121465,0,.22232635,,,,,,
12593,186817,31dec2018,6726,Finance,2018,,,,,,,.061944731,,,,,,,
13366,186823,31dec2018,9997,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,2009.229,7.6055064,0,-7.3935785e-06,-.000029298502,.27623105,0,.29479107,,,,,,
12689,186836,31dec2018,4412,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,2253.7219,7.7203383,0,.053259268,.20261227,.61758792,.10131579,.12737848,,,,,,
14329,186858,30sep2018,5812,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,10218.865,9.2319908,0,.033973761,.15205926,.47868237,.010145284,.022177711,,,,,,
12699,186876,31dec2018,7370,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,1413.9139,7.254117,.015052638,-.092310108,-.18113025,.30674994,0,.38244143,,,,,,
12693,186893,30sep2018,6797,Finance,2018,693.88147,6.5423012,0,.048605397,.079328507,.34369266,.078729279,.025961172,,,,,,
14441,186903,31dec2018,7370,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,18.999119,2.9443927,.1409373,-.24312173,-.26585796,0,0,.35840413,,,,,,
13844,186953,31dec2018,3845,"Healthcare, Medical Equipment, and Drugs",2018,5.6701174,1.7352098,.20894057,-1.3816931,-3.0942428,0,0,1.547768,,,,,,
12645,186955,31dec2018,7372,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,772.11554,6.6491342,.083291747,.063551657,.071871616,.00010221174,0,.40815729,,,,,,
12913,186960,31dec2018,5140,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,638.54883,6.459198,0,.020888435,.057787377,.46211916,0,.064223319,57,1,33,0,2136.3311,14.5746
12680,186962,31dec2018,3674,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,52.974331,3.9698074,.50033301,-.45849693,-6.306654,.42898205,0,.061289784,,,,,,
14862,186974,31dec2018,2836,"Healthcare, Medical Equipment, and Drugs",2018,11.950234,2.4807508,.73545182,-1.0536866,-1.3898339,.00038847019,0,3.5804269,,,,,,
12872,186989,31dec2018,2911,"Oil, Gas, and Coal Extraction and Products",2018,45538.277,10.726309,0,.0699737,.24456638,.26395091,.023037285,.065497912,64,1,7,0,6792.0718,15.731267
12690,186993,31dec2018,6797,Finance,2018,354.37817,5.8703647,0,.046027724,.085796751,.17916177,0,.18592548,,,,,,
12759,186996,31dec2018,5500,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,1108.736,7.0109758,.019828098,-.092472225,-.16364308,.13544874,0,.1726851,,,,,,
15546,187039,31dec2018,7370,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,2999.4124,8.0061712,.05974276,-.029227519,-.03548526,.11930474,0,.30897316,,,,,,
15080,187040,30apr2019,7990,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,286.27271,5.6569448,0,.0043849121,.019364079,.58659875,.060215052,.085378557,,,,,,
12915,187041,31jan2019,5621,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,171.98831,5.1474266,0,.084004536,.13596568,0,0,.20356834,49,0,2,0,2127.7656,14.570583
12720,187073,31dec2018,3714,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",2018,548.93646,6.3079829,.014926459,.0023527143,.0035538273,.14505811,0,.38875201,,,,,,
15327,187084,31dec2018,2670,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,3207.6099,8.0732813,0,.062331464,.22235875,.53012139,0,.015965758,,,,,,
12662,187099,31dec2018,6726,Finance,2018,,,,,,,.083146065,,,,,,,
13400,187105,31dec2018,6411,Finance,2018,1533.8035,7.335506,.034117784,.032922253,.088831358,.14825515,0,1.4409742,56,1,11,0,665.07605,13.407657
12799,187118,31dec2018,7370,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,2105.3333,7.6522288,.1437142,.067226328,.10595696,.1366127,0,1.0304549,,,,,,
17323,187122,31mar2019,7370,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,63.160488,4.145679,.023196671,-.27959487,-.4953512,.12803739,0,.25843093,,,,,,
13141,187128,31dec2018,1311,"Oil, Gas, and Coal Extraction and Products",2018,7619.8877,8.9385166,0,-.0013403193,-.0028241335,.31375656,0,.025106171,58,1,4,0,10268.553,16.144596
13775,187148,31dec2018,6798,Finance,2018,3735.5212,8.2256422,0,.0004988389,.0043421728,.87832081,.18103448,.065325946,,,,,,
13278,187164,31dec2018,6020,Finance,2018,6259.729,8.7418919,0,.01022628,.097881824,.16381909,0,.010903356,57,1,8,0,1506.0709,14.225015
12751,187165,31dec2018,4899,Telephone and Television Transmission,2018,513.6001,6.2414451,.05343717,.010410848,.014942839,.091689222,0,.66479975,,,,,,
13939,187169,31dec2018,3510,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,229.34776,5.4352393,.080738731,-.19274631,-1.4799204,.37039256,0,0,,,,,,
12792,187215,31dec2018,4899,Telephone and Television Transmission,2018,799.01959,6.6833854,.041376553,-.41496706,14.018214,.71935338,0,.064136237,,,,,,
16063,187236,31dec2018,6020,Finance,2018,4097.0254,8.3180161,0,.0036385879,.035953648,.17946219,.024630541,.051269099,,,,,,
13302,187253,31dec2018,6141,Finance,2018,770.14349,6.6465769,0,.036122501,.12515298,.683011,0,.027266784,,,,,,
15943,187357,31dec2018,7370,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,12.652152,2.5378273,0,-.40126219,-1.0328674,.036765244,0,.40195474,,,,,,
13108,187363,31dec2018,7370,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,1557.4998,7.3508372,0,.00954632,.063807659,.13961866,0,1.1167897,,,,,,
16070,187368,31mar2019,2836,"Healthcare, Medical Equipment, and Drugs",2018,10.471195,2.3486283,.68833125,-1.272034,-2.0752206,.0058521014,0,11.531111,,,,,,
12880,187406,31dec2018,4833,Telephone and Television Transmission,2018,4672.9355,8.449543,0,.093645424,3.4926784,.62197304,0,.12488998,66,0,7,0,18691.688,16.743589
14710,187413,31dec2018,7370,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,495.276,6.2051153,.12550123,-.082913257,-.11488141,0,0,2.3123887,,,,,,
12960,187434,31dec2018,7370,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,290.44055,5.6713991,.14756137,-.012793341,-.10458644,.35745591,0,.6946876,,,,,,
13323,187450,31dec2018,3674,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,157.04657,5.0565424,.19602476,-.26717588,4.9520054,.29412878,0,.20816697,54,0,11,0,2464.0774,14.717328
13046,187462,30jun2018,3663,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,903.12524,6.8058615,.071032405,.26473022,.42791858,.26376179,0,1.6395568,,,,,,
12885,187483,31dec2018,6797,Finance,2018,600.03064,6.3969808,0,.068007916,.11175697,.36801583,.10540184,.16395338,,,,,,
13352,187491,31dec2018,6282,Finance,2018,8369.8955,9.0323963,0,.025679339,.26639616,.54518527,.076247029,.11910932,,,,,,
14715,187550,31dec2018,3086,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,114.95753,4.7445626,.049913175,-.15604733,-.19140504,.030287122,0,.094535939,,,,,,
14755,187551,31dec2018,2821,Chemicals and Allied Products,2018,2573.6968,7.8530984,.018722944,.11843434,.48651451,.42279941,.018181818,.18502052,61,0,8,0,7413.4321,15.818804
13399,187575,31jan2019,5600,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,269.35706,5.5960379,0,.050670262,.091631606,0,.046916891,.88189465,,,,,,
13169,187576,31dec2018,7372,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,1837.7355,7.5162892,.12934256,.013458574,.016231021,0,0,.5401572,,,,,,
12920,187596,30jun2018,6035,Finance,2018,543.59039,6.2981958,0,.0066937217,.046671987,.095107548,.0082051279,.016522039,,,,,,
13325,187631,31dec2018,2836,"Healthcare, Medical Equipment, and Drugs",2018,108.93274,4.6907306,.5737347,-.6379149,-.77732539,0,1.0294732,3.9331875,,,,,,
16808,187665,31dec2018,2834,"Healthcare, Medical Equipment, and Drugs",2018,67.210442,4.2078285,0,-.17512329,-1.7013824,.31064111,0,.0093842382,,,,,,
13439,187690,31dec2018,6798,Finance,2018,5988.1919,8.6975451,0,.0099100992,.019493824,.43119553,.050266311,.018726835,,,,,,
13201,187692,31dec2018,2990,"Oil, Gas, and Coal Extraction and Products",2018,933.65771,6.8391099,.014012585,-.078638934,-.13932613,.28585833,0,.083652578,52,0,7,0,587.70215,13.283976
12895,187694,31dec2018,6726,Finance,2018,,,,,,,.090206183,,,,,,,
13249,187696,31dec2018,3559,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,481.62854,6.1771731,.04541792,.099815324,.11226434,.009638777,0,.2216897,59,0,4,1,3260.4932,14.997389
13210,187697,31dec2018,7370,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,1160.8152,7.0568776,0,.058196083,.074629694,.020022301,0,.872563,,,,,,
13116,187698,31dec2018,1311,"Oil, Gas, and Coal Extraction and Products",2018,770.96796,6.6476469,0,-.0028421031,-.0034285681,0,0,.015545581,44,0,1,0,5302.2896,15.483649
14228,187709,31dec2018,5171,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,1265.4799,7.1432066,0,.02164147,.2237435,.53217757,.099173553,.027234448,,,,,,
12908,187714,30sep2018,5080,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,1628.6217,7.3954892,0,-.13530874,-.36529887,.49529645,0,.036411021,,,,,,
15006,187721,31dec2018,6036,Finance,2018,1468.3153,7.2918711,0,.001630783,.01704414,.15590513,0,.074367076,,,,,,
13109,187722,31dec2018,3674,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,41.139225,3.7169621,.48601863,-.23478299,-.28838745,0,0,1.1979761,,,,,,
13316,187739,31dec2018,3663,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,180.59608,5.1962628,.14233129,-.073090985,-.13046111,0,0,.71711189,,,,,,
13326,187740,30sep2018,3674,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,1520.0066,7.3264699,.093052261,-.09187825,-.19349246,.4193002,0,.15055542,,,,,,
13743,187766,31dec2018,4522,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,735.43201,6.6004581,0,-.035552464,-.063186452,.25869307,0,.021712603,41,0,4,0,2720.2878,14.816248
13520,187775,31dec2018,5812,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,252.51103,5.531455,0,.1064688,.15323716,0,0,.033379942,57,0,11,0,1234.3489,14.026054
13162,187810,31dec2018,1311,"Oil, Gas, and Coal Extraction and Products",2018,203.67021,5.3165021,0,-.12460168,-.33460239,.45130673,0,.008421788,,,,,,
13244,187812,31dec2018,1311,"Oil, Gas, and Coal Extraction and Products",2018,1992.1917,7.5969906,0,.058660384,.10882915,.26754704,0,.050157398,65,1,15,0,6672.5933,15.713519
13375,187833,31dec2018,5812,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,393.03006,5.973886,0,-.08559151,-.15649891,.18077168,0,.0085748862,58,0,1,0,498.67737,13.119715
13260,187959,31dec2018,7370,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,118.48568,4.7747922,.24957882,-.15295224,-.29239321,.0019903616,0,.25750124,,,,,,
13124,187961,31dec2018,1311,"Oil, Gas, and Coal Extraction and Products",2018,1878.547,7.5382538,0,.27132753,.71707034,.39137018,0,.05868727,65,1,12,0,8015.771,15.896921
12946,187962,31dec2018,6726,Finance,2018,,,,,,,.081237435,,,,,,,
12981,188255,31dec2018,2430,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,5117.1255,8.5403481,.0091991145,.086221285,.18280439,.27354211,.010520164,.062254261,53,0,8,0,7807.7744,15.87063
14339,188355,31dec2018,3714,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",2018,10.844437,2.3836522,.045976028,-.38184932,-.64544141,.0022260274,0,.27039373,,,,,,
13139,188663,31dec2018,1311,"Oil, Gas, and Coal Extraction and Products",2018,2293.8909,7.7380047,0,.017482145,-.092055932,.79116458,0,.080672696,,,,,,
13405,189459,31dec2018,6282,Finance,2018,11402.07,9.3415499,0,.019876879,.38801461,.47859225,.054148473,.12933365,,,,,,
13035,189491,31dec2018,3561,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,6369.2495,8.7592373,.026239067,.048250727,.13224131,.32069972,.010557185,.064225875,52,0,4,0,7550.583,15.837135
13332,189516,31dec2018,6798,Finance,2018,1643.5812,7.4046326,0,.017176971,.072540976,.75514162,.08372093,.016492708,,,,,,
14960,189517,31dec2018,6141,Finance,2018,1076.5145,6.9814839,0,.025218636,.10380316,.68268156,0,.092473872,48,1,5,0,5176.8901,15.459715
13084,189567,31dec2018,6282,Finance,2018,190.50185,5.2496619,0,.01748221,.022379447,0,.11111111,2.6306047,,,,,,
15543,189757,31dec2018,6794,Finance,2018,125.35909,4.8311825,0,-.074967779,-.10360923,.18477537,0,.081589006,,,,,,
13037,189860,31dec2018,6035,Finance,2018,2485.0889,7.8180637,0,.0053747995,.08080706,.27139935,0,.044212844,,,,,,
10966,190355,31dec2018,3842,"Healthcare, Medical Equipment, and Drugs",2018,54.6632,4.0011907,.11378344,-.17740977,-.41478041,.4185138,0,1.6321083,,,,,,
13181,190455,31jul2018,7372,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,1001.7186,6.9094725,.12079236,.01967187,.023759602,0,0,1.1334888,,,,,,
15662,190572,31dec2018,7363,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,80.542221,4.3887815,0,-.21315765,2.7252762,.74903166,0,.03706006,,,,,,
13019,190590,31dec2018,4931,Utilities,2018,116.7801,4.7602925,0,-.055605907,-.10882216,.019979646,.068807341,.31916055,,,,,,
14107,190856,31dec2018,2834,"Healthcare, Medical Equipment, and Drugs",2018,24.840073,3.2124581,.4986918,-.78952682,-.85810041,0,0,20.26709,,,,,,
13579,190963,31dec2018,6020,Finance,2018,4496.9731,8.4111595,0,.0030100353,.027383186,.053593449,.01048412,.056118257,57,1,8,0,1653.0339,14.318123
13085,191255,31dec2018,7011,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,2698.2898,7.9003735,0,.078032672,.21700829,.37685487,.010724059,.20310311,66,0,7,0,6909.3662,15.748388
13034,191355,30nov2018,6726,Finance,2018,,,,,,,.095825985,,,,,,,
13105,192255,31dec2018,8060,"Healthcare, Medical Equipment, and Drugs",2018,5964.9063,8.6936483,0,.031105135,.077670045,.50430179,0,.010584828,64,0,7,0,12430.172,16.335638
13203,193855,31dec2018,6020,Finance,2018,747.77869,6.6171069,0,.0039545815,.05375981,.15517354,.0063973065,.036767233,,,,,,
13202,194255,31dec2018,2836,"Healthcare, Medical Equipment, and Drugs",2018,83.367531,4.4232588,.5170117,-.75510907,-1.175404,.16513905,0,27.788393,,,,,,
13700,194256,31dec2018,6798,Finance,2018,424.93292,6.0519314,0,-.029741693,-.61481482,.6732347,.14428858,.027584936,,,,,,
16802,194655,31dec2018,3440,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,14.250963,2.6568246,0,-.29402566,-.39148161,0,0,.46908498,,,,,,
13314,194956,31dec2018,7374,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,8046.9556,8.9930487,0,.015012162,.24432014,.65844733,0,.014812183,,,,,,
13107,196055,31dec2018,2836,"Healthcare, Medical Equipment, and Drugs",2018,682.63312,6.5259576,.19381417,-.47114101,-.9422282,.38410565,0,3.2870803,,,,,,
